C3,C4,O1,O2,Cz,F3,F4,F7,F8,Fz,Fp1,Fp2,Fpz,P3,P4,Pz,T3,T4,T5,T6,ECGL,ECGR
mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV
-19.4343,-43.529,-35.3799,-35.6893,-11.5375,-29.4788,-12.6726,26.4415,1.3935,-11.4615,-8.5124,-30.4728,282.5148,-36.7016,-19.4316,-28.5041,-43.715,4.583,-44.3318,-35.7163,-56.3966,-79.6671
-15.4637,-35.5081,-25.5608,-27.8367,-8.5328,-24.4795,-8.6419,33.4414,7.449,-8.5099,-2.5282,-26.4098,41.5,-30.8061,-13.533,-19.3402,-35.2125,11.7907,-36.4659,-28.5091,-45.2909,-66.5881
-11.4932,-30.4694,-19.6693,-21.2929,-3.525,-20.5094,-1.588,39.5664,13.5045,-3.505,2.501,-19.2996,-340.5251,-25.5655,-6.3235,-13.4492,-27.3639,20.3089,-30.5665,-21.3019,-33.5318,-54.8169
-16.5328,-36.5365,-28.8338,-29.7999,-6.5297,-26.489,-8.6419,31.5456,5.6323,-8.5099,-5.5203,-27.4256,-173.4922,-31.4611,-13.533,-19.3402,-36.5205,11.7907,-37.7769,-29.8195,-40.7179,-64.6262
-21.5723,-45.4829,-38.6529,-38.3068,-10.536,-33.4978,-15.6957,20.4623,-4.662,-14.5414,-15.5152,-38.5988,243.5166,-39.3219,-21.3978,-27.8495,-47.6393,-1.3143,-46.2983,-40.3028,-53.7835,-76.3973
-19.4343,-42.5007,-31.4523,-33.7261,-9.5344,-29.4788,-13.6803,24.5456,-1.6342,-11.4615,-12.5231,-36.5673,154.4801,-36.7016,-19.4316,-23.2676,-44.3691,2.6172,-42.3653,-35.7163,-46.5974,-68.5499
-13.4785,-32.526,-21.6331,-24.5648,-4.5265,-22.519,-4.6111,33.4414,7.449,-5.5583,-3.4832,-26.4098,-282.5295,-28.8409,-9.6005,-14.7583,-34.5584,14.4117,-31.222,-25.2331,-31.572,-51.5472
-14.5475,-33.4515,-26.2154,-27.8367,-5.5281,-24.4795,-6.6265,30.5248,3.2102,-6.4566,-5.5203,-27.4256,-283.5331,-29.4959,-11.5668,-15.4128,-38.4827,13.7564,-34.4994,-27.8539,-30.2654,-52.8551
-20.5033,-43.529,-37.3437,-39.6155,-10.536,-31.4883,-17.7111,19.4415,-7.6897,-13.5148,-15.5152,-38.5988,161.5056,-36.7016,-21.3978,-25.2313,-49.6014,-0.65902,-43.6763,-39.6476,-43.331,-66.5881
-20.5033,-43.529,-36.6891,-36.3437,-10.536,-31.4883,-16.7034,19.4415,-5.2675,-13.5148,-16.4701,-39.6145,249.5383,-36.7016,-19.4316,-24.5767,-50.2554,-1.3143,-43.6763,-38.3372,-41.3712,-63.3183
-13.4785,-33.4515,-23.597,-26.528,-6.5297,-24.4795,-6.6265,30.5248,5.6323,-5.5583,-5.5203,-28.4413,-179.514,-28.8409,-9.6005,-15.4128,-39.7908,12.446,-33.8439,-26.5435,-23.7326,-44.3537
-13.4785,-30.4694,-23.597,-26.528,-3.525,-23.4992,-4.6111,30.5248,7.449,-5.5583,-3.4832,-24.3783,-346.4752,-27.5307,-7.6343,-15.4128,-38.4827,16.3774,-31.222,-24.5779,-17.8531,-39.7761
-19.4343,-40.5469,-36.6891,-37.6524,-8.5328,-32.5176,-12.6726,20.4623,-2.2398,-12.4881,-15.5152,-34.5358,37.4854,-36.7016,-17.4654,-24.5767,-51.5635,3.2725,-43.6763,-35.7163,-30.2654,-53.509
-23.5576,-43.529,-40.6168,-40.2699,-11.5375,-35.5074,-17.7111,14.4832,-7.6897,-13.5148,-19.5259,-40.6303,280.5075,-41.2871,-20.7424,-27.8495,-56.7959,-1.3143,-47.6093,-39.6476,-33.5318,-56.7788
-19.4343,-37.462,-31.4523,-31.763,-8.5328,-30.5081,-9.6496,23.5248,1.3935,-8.5099,-11.5045,-31.4885,-52.4829,-35.3915,-13.533,-19.3402,-48.2933,8.5145,-39.7434,-29.8195,-18.5064,-40.43
-15.4637,-30.4694,-26.2154,-27.8367,-5.5281,-26.489,-2.5957,29.5039,8.6601,-4.5317,-4.5017,-23.3626,-360.526,-31.4611,-8.2897,-15.4128,-42.4069,15.7222,-35.8104,-25.2331,-7.4006,-29.3128
-20.5033,-38.4903,-35.3799,-36.3437,-9.5344,-32.5176,-9.6496,20.4623,-0.42314,-9.5365,-12.5231,-29.457,-86.5347,-36.7016,-16.81,-23.2676,-50.2554,6.5487,-42.3653,-33.7507,-15.24,-39.7761
-24.4739,-45.4829,-40.6168,-40.2699,-11.5375,-36.4876,-16.7034,14.4832,-6.4786,-13.5148,-20.4808,-37.583,275.4894,-42.5972,-21.3978,-27.8495,-55.4878,-1.3143,-47.6093,-40.3028,-22.4261,-45.6616
-19.4343,-40.5469,-30.7977,-31.763,-9.5344,-33.4978,-11.6649,22.504,0.78796,-9.5365,-13.478,-30.4728,67.5227,-35.3915,-15.4992,-21.3039,-48.2933,5.2382,-39.7434,-33.7507,-9.3605,-31.2747
-13.4785,-32.526,-22.2878,-23.2561,-5.5281,-26.489,-3.6034,30.5248,8.6601,-5.5583,-4.5017,-21.3311,-331.4924,-28.8409,-8.2897,-13.4492,-39.7908,16.3774,-32.533,-23.2675,3.7051,-18.8496
-17.449,-37.462,-29.4884,-31.763,-8.5328,-30.5081,-7.6342,24.5456,2.6046,-8.5099,-8.5124,-25.3941,-204.5331,-32.7712,-14.8438,-18.6857,-45.6771,10.4802,-37.7769,-30.4747,-0.21457,-24.7352
-23.5576,-47.5395,-39.3075,-41.5787,-12.5391,-36.4876,-17.7111,15.504,-6.4786,-14.5414,-18.5073,-35.5515,226.5265,-39.3219,-24.6748,-27.8495,-54.8337,-1.3143,-47.6093,-40.3028,-12.6269,-36.5063
-22.4886,-46.5112,-35.3799,-37.6524,-10.536,-34.4781,-14.688,18.5665,-3.4509,-13.5148,-16.4701,-34.5358,182.5101,-37.3567,-21.3978,-24.5767,-51.5635,-0.65902,-44.3318,-37.6819,-7.4006,-30.6207
-16.5328,-36.5365,-24.2516,-27.8367,-5.5281,-28.4985,-6.6265,27.4623,5.6323,-6.4566,-6.4752,-23.3626,-260.5213,-30.8061,-12.2222,-14.7583,-41.7529,11.7907,-35.8104,-27.8539,6.3182,-14.272
-16.5328,-36.5365,-27.5246,-29.7999,-5.5281,-30.5081,-6.6265,25.5665,3.2102,-7.4832,-7.4938,-23.3626,-306.4733,-31.4611,-13.533,-15.4128,-43.715,10.4802,-37.7769,-27.8539,7.6248,-15.5799
-24.4739,-46.5112,-40.6168,-40.2699,-10.536,-38.4971,-15.6957,12.4415,-6.4786,-13.5148,-18.5073,-33.52,133.4756,-39.3219,-23.364,-25.2313,-54.8337,-2.6248,-48.2648,-39.6476,-6.7474,-30.6207
-24.4739,-47.5395,-40.6168,-40.2699,-11.5375,-38.4971,-16.7034,12.4415,-6.4786,-13.5148,-19.5259,-34.5358,260.5066,-41.2871,-22.7086,-26.5404,-54.8337,-3.28,-50.2313,-40.3028,-6.7474,-29.3128
-18.518,-37.462,-28.8338,-30.4542,-6.5297,-31.4883,-7.6342,22.504,4.4212,-7.4832,-9.531,-24.3783,-151.484,-34.7364,-14.8438,-17.3765,-44.3691,8.5145,-41.7099,-29.8195,8.2781,-12.3101
-17.449,-34.4798,-28.8338,-29.7999,-5.5281,-30.5081,-3.6034,23.5248,6.2379,-5.5583,-6.4752,-20.3153,-353.5006,-32.7712,-12.2222,-14.7583,-42.4069,12.446,-41.7099,-27.8539,13.5043,-8.3864
-23.5576,-43.529,-40.6168,-39.6155,-9.5344,-36.4876,-12.6726,12.4415,-2.2398,-11.4615,-15.5152,-29.457,4.509,-40.632,-20.7424,-24.5767,-55.4878,1.3067,-51.5422,-38.3372,-0.21457,-23.4273
-26.4592,-48.465,-44.5444,-43.5418,-11.5375,-40.5067,-16.7034,8.5041,-6.4786,-14.5414,-20.4808,-34.5358,279.5039,-45.2175,-24.6748,-28.5041,-61.3742,-5.2458,-57.4417,-42.2684,-7.4006,-29.3128
-21.5723,-40.5469,-33.4161,-34.3805,-9.5344,-34.4781,-8.6419,17.5457,1.3935,-8.5099,-11.5045,-25.3941,-24.5246,-38.6668,-16.81,-20.6493,-54.8337,3.2725,-49.5758,-33.7507,5.665,-15.5799
-17.449,-33.4515,-28.8338,-29.7999,-5.5281,-29.4788,-2.5957,22.504,6.2379,-5.5583,-4.5017,-19.2996,-361.5296,-33.4263,-11.5668,-14.7583,-50.2554,11.7907,-44.3318,-26.5435,12.1978,-7.7324
-23.5576,-41.4724,-39.3075,-39.6155,-9.5344,-34.4781,-8.6419,14.4832,-1.6342,-9.5365,-11.5045,-25.3941,-119.5112,-41.2871,-18.7762,-22.613,-58.758,1.3067,-53.5087,-35.7163,-2.8277,-21.4654
-29.5135,-49.4933,-49.7813,-46.8137,-13.5407,-39.4774,-16.7034,4.5666,-9.5064,-14.5414,-18.5073,-33.52,263.5175,-48.4928,-25.3302,-30.4678,-68.5686,-8.522,-63.3411,-44.234,-16.5466,-34.5444
-27.5282,-44.4545,-43.2352,-41.5787,-11.5375,-35.5074,-12.6726,9.5249,-2.2398,-11.4615,-13.478,-29.457,94.4773,-46.5276,-21.3978,-26.5404,-65.2984,-3.28,-59.4082,-39.6476,-9.3605,-26.697
-22.4886,-36.5365,-36.6891,-34.3805,-8.5328,-30.5081,-5.6188,17.5457,4.4212,-4.5317,-5.5203,-19.2996,-322.5314,-40.632,-14.8438,-20.6493,-56.7959,6.5487,-54.8197,-30.4747,0.43871,-15.5799
-25.5429,-40.5469,-45.8536,-41.5787,-8.5328,-34.4781,-6.6265,11.5665,-0.42314,-7.4832,-8.5124,-21.3311,-235.5022,-45.2175,-19.4316,-25.2313,-63.3363,0.65148,-60.7191,-36.3715,-6.7474,-22.7733
-33.4841,-49.4933,-57.6366,-51.3944,-14.5422,-42.5162,-16.7034,-0.53756,-10.7175,-14.5414,-20.4808,-32.5043,202.5111,-54.3884,-29.2626,-35.7043,-75.7631,-11.7982,-71.8625,-47.51,-20.4662,-37.8142
-33.4841,-48.465,-53.7089,-48.7768,-13.5407,-40.5067,-14.688,2.5249,-7.6897,-13.5148,-19.5259,-33.52,202.5111,-55.6985,-28.6072,-35.7043,-75.7631,-8.522,-70.5515,-45.5444,-17.8531,-36.5063
-27.5282,-37.462,-42.5806,-39.6155,-9.5344,-35.5074,-4.6111,12.4415,3.2102,-6.4566,-9.531,-20.3153,-241.524,-47.8377,-18.7762,-26.5404,-64.6444,3.2725,-61.3746,-33.7507,-2.8277,-22.7733
-28.4445,-36.5365,-45.8536,-41.5787,-9.5344,-35.5074,-2.5957,11.5665,2.6046,-6.4566,-9.531,-19.2996,-331.4924,-47.8377,-18.7762,-28.5041,-65.2984,5.2382,-63.3411,-33.7507,4.3584,-22.7733
-35.4693,-44.4545,-56.3273,-51.3944,-14.5422,-43.4964,-11.6649,0.48327,-5.2675,-12.4881,-18.5073,-29.457,96.4846,-56.3536,-28.6072,-38.3225,-76.4172,-6.5563,-72.518,-42.2684,-2.8277,-34.5444
-36.5383,-46.5112,-56.3273,-50.74,-16.5454,-44.4767,-12.6726,0.48327,-6.4786,-13.5148,-20.4808,-30.4728,260.5066,-58.3188,-28.6072,-40.2862,-77.7252,-7.2115,-73.829,-44.234,-1.5211,-34.5444
-28.4445,-37.462,-43.2352,-38.3068,-11.5375,-37.5169,-2.5957,11.5665,5.6323,-5.5583,-8.5124,-19.2996,-123.5257,-49.8029,-17.4654,-31.7769,-66.6065,5.2382,-62.6856,-31.7851,17.424,-15.5799
-25.5429,-30.4694,-39.3075,-34.3805,-9.5344,-33.4978,2.4427,16.5248,11.6878,-2.4784,-3.4832,-12.6972,-363.5369,-43.2523,-13.533,-26.5404,-62.6823,12.446,-58.7527,-24.5779,29.183,-7.7324
-31.4988,-38.4903,-50.4359,-43.5418,-13.5407,-38.4971,-3.6034,7.4832,3.2102,-7.4832,-10.4859,-19.2996,-29.4711,-50.458,-20.7424,-34.3951,-69.2227,3.2725,-67.2741,-32.4403,18.7306,-21.4654
-35.4693,-43.529,-55.6727,-47.4681,-16.5454,-42.5162,-9.6496,3.5458,-1.6342,-12.4881,-15.5152,-25.3941,278.5003,-55.6985,-25.3302,-39.6316,-74.455,-4.5905,-71.8625,-40.3028,12.1978,-28.6589
-31.4988,-37.462,-46.5082,-41.5787,-14.5422,-35.5074,-2.5957,12.4415,8.6601,-5.5583,-6.4752,-17.2681,3.5053,-50.458,-19.4316,-31.7769,-65.2984,6.5487,-63.3411,-31.7851,27.2232,-18.8496
-25.5429,-29.5439,-37.3437,-33.7261,-10.536,-29.4788,5.4658,20.4623,16.5322,-0.55341,3.5196,-7.6185,-356.5115,-42.5972,-13.533,-25.2313,-57.4499,16.3774,-55.4752,-23.2675,42.2486,-8.3864
-28.4445,-34.4798,-46.5082,-41.5787,-13.5407,-33.4978,-0.58034,14.4832,8.6601,-4.5317,-2.5282,-13.713,-150.4803,-46.5276,-19.4316,-30.4678,-63.3363,8.5145,-61.3746,-31.7851,36.3691,-18.8496
-34.5531,-43.529,-55.6727,-49.4312,-16.5454,-39.4774,-8.6419,6.4624,0.78796,-9.5365,-10.4859,-22.3468,249.5383,-53.7333,-27.2964,-37.6679,-72.4929,-3.28,-69.2405,-40.3028,28.5298,-26.697
-30.4298,-40.5469,-48.4721,-43.5418,-15.5438,-35.5074,-5.6188,11.5665,5.6323,-5.5583,-6.4752,-18.2838,123.511,-50.458,-23.364,-32.4315,-66.6065,0.65148,-62.6856,-35.7163,37.6757,-14.272
-23.5576,-32.526,-37.3437,-35.6893,-9.5344,-27.5183,2.4427,21.4832,13.5045,-0.55341,4.4745,-8.6342,-305.5414,-42.5972,-14.8438,-25.2313,-56.7959,12.446,-53.5087,-25.2331,54.6609,3.3847
-25.5429,-34.4798,-44.5444,-39.6155,-11.5375,-30.5081,-0.58034,17.5457,9.2656,-2.4784,2.501,-11.6815,-261.525,-44.5624,-16.81,-28.5041,-60.7201,9.1697,-58.7527,-29.8195,52.7011,1.4229
-33.4841,-44.4545,-56.3273,-50.74,-14.5422,-38.4971,-10.6572,6.4624,-1.6342,-8.5099,-8.5124,-22.3468,182.5101,-54.3884,-26.641,-38.3225,-72.4929,-3.28,-67.2741,-40.3028,40.2888,-8.3864
-33.4841,-44.4545,-53.7089,-49.4312,-15.5438,-37.5169,-10.6572,7.4832,-1.6342,-8.5099,-8.5124,-24.3783,226.5265,-53.7333,-25.3302,-37.6679,-73.801,-4.5905,-67.2741,-40.3028,38.3289,-4.4627
-27.5282,-34.4798,-43.2352,-40.2699,-10.536,-30.5081,-1.588,17.5457,7.449,-1.4517,0.52752,-14.7287,-211.4868,-46.5276,-16.81,-27.8495,-63.3363,7.204,-59.4082,-29.8195,49.4347,10.5782
-26.4592,-32.526,-44.5444,-41.5787,-9.5344,-30.5081,-0.58034,17.5457,8.6601,-1.4517,1.4824,-13.713,-339.5214,-45.2175,-15.4992,-27.8495,-62.6823,8.5145,-59.4082,-28.5091,48.7814,11.2321
-34.5531,-43.529,-59.6004,-53.3575,-13.5407,-38.4971,-9.6496,5.4416,-3.4509,-8.5099,-9.531,-23.3626,69.5299,-54.3884,-25.3302,-37.6679,-74.455,-5.2458,-69.2405,-40.3028,16.7707,-14.272
-36.5383,-46.5112,-60.255,-55.3206,-16.5454,-41.4869,-13.6803,1.5041,-6.4786,-11.4615,-13.478,-27.4256,271.4749,-56.3536,-29.2626,-40.2862,-75.7631,-10.4877,-71.8625,-45.5444,-0.21457,-27.351
-30.4298,-37.462,-49.7813,-46.8137,-12.5391,-34.4781,-4.6111,11.5665,2.6046,-4.5317,-3.4832,-19.2996,-87.4666,-49.8029,-21.3978,-32.4315,-66.6065,0.65148,-61.3746,-34.4059,7.6248,-15.5799
-28.4445,-32.526,-47.8174,-43.5418,-9.5344,-32.5176,-0.58034,14.4832,5.6323,-2.4784,0.52752,-13.713,-364.5405,-47.8377,-17.4654,-29.8132,-62.6823,6.5487,-59.4082,-30.4747,10.2379,-11.6561
-34.5531,-40.5469,-58.2912,-54.6663,-14.5422,-37.5169,-6.6265,5.4416,-3.4509,-7.4832,-8.5124,-22.3468,-59.5084,-54.3884,-25.3302,-37.6679,-71.8389,-3.28,-67.2741,-40.3028,-4.7875,-26.697
-38.5236,-47.5395,-64.8372,-60.5557,-18.4575,-43.4964,-13.6803,-0.53756,-10.7175,-11.4615,-14.4966,-29.457,273.4821,-59.6289,-32.5396,-43.559,-77.7252,-12.4535,-72.518,-48.8204,-16.5466,-38.4682
-34.5531,-41.4724,-56.3273,-52.7031,-16.5454,-37.5169,-6.6265,7.4832,-2.2398,-5.5583,-7.4938,-21.3311,31.4636,-53.7333,-26.641,-37.6679,-70.5308,-4.5905,-65.3076,-41.6132,-8.7072,-27.351
-30.4298,-34.4798,-49.7813,-46.8137,-13.5407,-31.4883,1.435,14.4832,5.6323,-1.4517,0.52752,-12.6972,-350.4897,-48.4928,-21.3978,-31.7769,-62.6823,3.2725,-59.4082,-33.7507,1.7453,-17.5417
-33.4841,-39.5186,-58.2912,-55.3206,-14.5422,-36.4876,-2.5957,7.4832,-0.42314,-4.5317,-4.5017,-16.2523,-183.5285,-53.7333,-26.641,-38.3225,-68.5686,-1.3143,-65.3076,-39.6476,-7.4006,-27.351
-40.5089,-48.465,-68.7649,-63.8276,-18.4575,-43.4964,-11.6649,-1.5584,-9.5064,-10.5632,-14.4966,-26.4098,233.4803,-61.5941,-34.5058,-47.4864,-79.6874,-13.764,-74.4845,-50.786,-21.7728,-41.7379
-37.4546,-45.4829,-61.5642,-56.6294,-16.5454,-40.5067,-9.6496,1.5041,-5.2675,-7.4832,-10.4859,-24.3783,148.53,-57.6637,-30.5734,-41.5953,-74.455,-9.8325,-69.2405,-45.5444,-16.5466,-34.5444
-31.4988,-36.5365,-50.4359,-47.4681,-12.5391,-33.4978,-1.588,11.5665,3.2102,-2.4784,-0.49106,-13.713,-288.4796,-48.4928,-20.7424,-33.7406,-65.2984,1.3067,-59.4082,-34.4059,-2.8277,-20.8115
-32.5678,-37.462,-53.7089,-51.3944,-12.5391,-35.5074,-2.5957,8.5041,0.78796,-3.505,-2.5282,-14.7287,-292.4941,-49.8029,-22.7086,-33.7406,-67.2606,-0.65902,-61.3746,-36.3715,-5.4408,-23.4273
-39.4399,-47.5395,-66.8011,-61.21,-16.5454,-42.5162,-12.6726,-1.5584,-11.323,-10.5632,-13.478,-25.3941,154.4801,-58.3188,-31.2288,-43.559,-77.7252,-13.764,-71.8625,-48.8204,-20.4662,-39.7761
-38.5236,-48.465,-62.2188,-59.2469,-18.4575,-42.5162,-13.6803,-0.53756,-10.7175,-9.5365,-13.478,-26.4098,239.502,-57.6637,-30.5734,-42.2499,-76.4172,-13.764,-69.2405,-48.8204,-20.4662,-38.4682
-30.4298,-37.462,-50.4359,-46.8137,-12.5391,-33.4978,-4.6111,10.5457,0.78796,-1.4517,-1.5096,-13.713,-186.5394,-48.4928,-20.7424,-31.7769,-64.6444,-0.65902,-58.7527,-35.7163,-4.7875,-19.5036
-28.4445,-34.4798,-47.8174,-45.505,-10.536,-30.5081,-0.58034,13.4624,3.2102,-0.55341,1.4824,-9.65,-348.4824,-45.2175,-17.4654,-29.8132,-61.3742,3.2725,-55.4752,-30.4747,-0.21457,-16.2338
-33.4841,-43.529,-58.2912,-53.3575,-14.5422,-37.5169,-7.6342,5.4416,-5.2675,-6.4566,-7.4938,-18.2838,33.4709,-51.7681,-25.3302,-37.6679,-68.5686,-6.5563,-62.6856,-40.3028,-12.6269,-29.3128
-35.4693,-46.5112,-59.6004,-54.6663,-16.5454,-37.5169,-12.6726,3.5458,-8.2953,-9.5365,-11.5045,-24.3783,273.4821,-53.7333,-27.2964,-40.2862,-70.5308,-11.7982,-64.6521,-43.5788,-16.5466,-33.2365
-28.4445,-38.4903,-47.8174,-44.8506,-12.5391,-31.4883,-4.6111,14.4832,1.3935,-3.505,-0.49106,-13.713,-56.4975,-45.2175,-18.7762,-31.7769,-59.412,-0.65902,-53.5087,-33.7507,-2.8277,-17.5417
-23.5576,-32.526,-42.5806,-38.3068,-9.5344,-26.489,2.4427,21.4832,7.449,-0.55341,6.5117,-6.6027,-365.4725,-39.3219,-13.533,-26.5404,-50.2554,7.204,-48.2648,-25.2331,6.3182,-8.3864
-28.4445,-38.4903,-52.3997,-47.4681,-12.5391,-31.4883,-3.6034,14.4832,-1.6342,-3.505,0.52752,-13.713,-89.4739,-44.5624,-20.7424,-34.3951,-57.4499,-2.6248,-55.4752,-34.4059,-3.481,-21.4654
-33.4841,-47.5395,-59.6004,-54.6663,-16.5454,-36.4876,-11.6649,7.4832,-8.2953,-8.5099,-8.5124,-23.3626,269.4676,-51.7681,-27.2964,-41.5953,-64.6444,-12.4535,-62.6856,-42.2684,-15.24,-31.2747
-29.5135,-41.4724,-51.7451,-47.4681,-13.5407,-32.5176,-6.6265,14.4832,-2.2398,-4.5317,-1.5096,-17.2681,62.5045,-46.5276,-21.3978,-35.7043,-58.758,-5.2458,-56.7862,-36.3715,-7.4006,-21.4654
-24.4739,-32.526,-42.5806,-40.2699,-9.5344,-26.489,2.4427,22.504,4.4212,-0.55341,7.5303,-8.6342,-335.5069,-40.632,-14.8438,-28.5041,-50.2554,3.2725,-50.2313,-26.5435,3.7051,-9.6943
-27.5282,-35.5081,-50.4359,-46.8137,-12.5391,-30.5081,-1.588,17.5457,-0.42314,-2.4784,3.5196,-12.6972,-207.4723,-42.5972,-19.4316,-32.4315,-56.7959,-0.65902,-55.4752,-31.7851,-2.8277,-17.5417
-34.5531,-45.4829,-61.5642,-56.6294,-16.5454,-37.5169,-10.6572,7.4832,-11.323,-9.5365,-7.4938,-23.3626,220.5047,-52.4232,-28.6072,-41.5953,-66.6065,-14.4192,-66.6186,-43.5788,-17.8531,-33.2365
-31.4988,-43.529,-57.6366,-53.3575,-15.5438,-35.5074,-10.6572,10.5457,-8.2953,-7.4832,-4.5017,-22.3468,176.4883,-50.458,-26.641,-39.6316,-64.6444,-12.4535,-64.6521,-41.6132,-16.5466,-28.6589
-25.5429,-35.5081,-47.8174,-44.8506,-10.536,-27.5183,-1.588,19.4415,0.78796,-1.4517,5.4931,-12.6972,-265.5395,-42.5972,-17.4654,-30.4678,-54.8337,-0.65902,-55.4752,-31.7851,-1.5211,-11.6561
-26.4592,-34.4798,-49.7813,-46.8137,-10.536,-27.5183,-1.588,19.4415,-0.42314,-1.4517,4.4745,-12.6972,-312.4951,-43.2523,-19.4316,-32.4315,-54.8337,-0.65902,-56.7862,-32.4403,-2.8277,-10.3482
-33.4841,-45.4829,-61.5642,-57.2838,-14.5422,-35.5074,-11.6649,8.5041,-12.5341,-7.4832,-5.5203,-23.3626,126.5219,-51.7681,-28.6072,-41.5953,-64.6444,-13.764,-65.3076,-43.5788,-24.3859,-27.351
-32.5678,-46.5112,-59.6004,-55.3206,-16.5454,-35.5074,-13.6803,7.4832,-13.7452,-7.4832,-6.4752,-25.3941,253.4812,-50.458,-29.2626,-41.5953,-64.6444,-14.4192,-65.3076,-44.234,-28.3056,-26.697
-26.4592,-36.5365,-48.4721,-45.505,-11.5375,-29.4788,-5.6188,18.5665,-2.2398,-2.4784,3.5196,-15.7445,-155.4985,-42.5972,-19.4316,-32.4315,-54.8337,-2.6248,-56.7862,-33.7507,-2.8277,-4.4627
-24.4739,-33.4515,-47.8174,-43.5418,-10.536,-27.5183,-1.588,20.4623,-0.42314,-0.55341,6.5117,-9.65,-358.5187,-40.632,-16.81,-31.7769,-51.5635,2.6172,-55.4752,-29.8195,18.7306,10.5782
-31.4988,-42.5007,-60.255,-54.6663,-13.5407,-34.4781,-9.6496,10.5457,-9.5064,-6.4566,-2.5282,-18.2838,-0.50918,-48.4928,-25.3302,-40.2862,-61.3742,-6.5563,-66.6186,-39.6476,19.3838,2.7308
-35.4693,-47.5395,-66.8011,-59.2469,-16.5454,-38.4971,-13.6803,6.4624,-13.7452,-8.5099,-7.4938,-24.3783,274.4857,-55.6985,-30.5734,-45.5227,-67.2606,-12.4535,-74.4845,-43.5788,34.4093,1.4229
-30.4298,-40.5469,-58.2912,-52.7031,-13.5407,-32.5176,-7.6342,14.4832,-2.2398,-2.4784,0.52752,-15.7445,-28.4675,-51.7681,-23.364,-38.3225,-60.7201,-1.3143,-70.5515,-34.4059,66.42,14.5019
-27.5282,-33.4515,-56.3273,-49.4312,-9.5344,-28.4985,-0.58034,20.4623,2.6046,-0.55341,7.5303,-7.6185,-366.4761,-48.4928,-19.4316,-34.3951,-55.4878,6.5487,-67.2741,-28.5091,95.1643,20.3875
-34.5531,-40.5469,-67.4557,-59.2469,-13.5407,-33.4978,-5.6188,11.5665,-4.662,-4.5317,1.4824,-13.713,-122.522,-56.3536,-26.641,-42.2499,-63.3363,-1.3143,-77.7619,-38.3372,120.6422,14.5019
-39.4399,-48.465,-76.6202,-68.4082,-18.4575,-39.4774,-14.688,3.5458,-13.7452,-9.5365,-7.4938,-23.3626,257.4957,-62.2492,-35.8166,-50.7592,-73.801,-13.764,-86.2833,-47.51,157.2259,17.7717
-35.4693,-45.4829,-69.4195,-62.5188,-16.5454,-34.4781,-10.6572,10.5457,-7.6897,-5.5583,-2.5282,-19.2996,90.5345,-58.3188,-30.5734,-45.5227,-67.2606,-8.522,-81.6949,-42.2684,192.503,24.3112
-28.4445,-37.462,-57.6366,-52.7031,-11.5375,-27.5183,-2.5957,21.4832,-0.42314,-0.55341,8.4852,-9.65,-327.4779,-49.8029,-23.364,-36.3588,-54.8337,0.65148,-69.2405,-34.4059,198.3825,13.194
-29.5135,-39.5186,-61.5642,-56.6294,-13.5407,-29.4788,-5.6188,18.5665,-4.662,-3.505,4.4745,-12.6972,-240.5204,-49.8029,-26.641,-39.6316,-54.8337,-4.5905,-69.2405,-39.6476,174.2112,-8.3864
-34.5531,-49.4933,-68.7649,-63.8276,-17.4559,-36.4876,-15.6957,9.5249,-16.7729,-9.5365,-4.5017,-23.3626,198.4965,-53.7333,-34.5058,-45.5227,-61.3742,-17.6955,-73.829,-49.4756,115.416,-41.7379
-32.5678,-47.5395,-61.5642,-58.5925,-15.5438,-34.4781,-15.6957,12.4415,-14.3507,-8.5099,-3.4832,-22.3468,199.5002,-49.8029,-30.5734,-42.2499,-58.758,-15.7297,-68.585,-45.5444,77.5257,-49.5853
-25.5429,-36.5365,-47.8174,-45.505,-10.536,-27.5183,-4.6111,22.504,-3.4509,-2.4784,6.5117,-11.6815,-242.5276,-40.632,-19.4316,-31.7769,-46.3312,-2.6248,-58.7527,-33.7507,68.3798,-35.8523
-24.4739,-33.4515,-48.4721,-43.5418,-9.5344,-27.5183,-3.6034,22.504,-3.4509,-2.4784,7.5303,-9.65,-332.496,-38.6668,-18.7762,-30.4678,-45.6771,-0.65902,-57.4417,-30.4747,53.3544,-29.3128
-30.4298,-43.529,-58.2912,-51.3944,-14.5422,-34.4781,-12.6726,11.5665,-13.7452,-9.5365,-3.4832,-20.3153,97.4882,-45.2175,-25.3302,-38.3225,-55.4878,-11.7982,-66.6186,-41.6132,16.7707,-40.43
-31.4988,-44.4545,-57.6366,-50.74,-14.5422,-35.5074,-13.6803,10.5457,-12.5341,-8.5099,-4.5017,-22.3468,261.5102,-45.2175,-25.3302,-39.6316,-56.7959,-13.764,-66.6186,-41.6132,-1.5211,-37.8142
-23.5576,-34.4798,-43.2352,-38.3068,-10.536,-28.4985,-5.6188,20.4623,-2.2398,-2.4784,5.4931,-12.6972,-121.5184,-36.7016,-14.8438,-28.5041,-45.6771,-0.65902,-55.4752,-27.8539,3.7051,-17.5417
